,place_id,name,lat,lng,rating,user_ratings_total,price_level,formatted_address,global_code,compound_code,planning_area,brand,establishment,point_of_interest,store,food,health,restaurant,hospital,lodging,finance,cafe,convenience_store,clothing_store,atm,shopping_mall,grocery_or_supermarket,home_goods_store,school,bakery,beauty_salon,transit_station,place_of_worship,pharmacy,meal_takeaway,furniture_store,tourist_attraction,secondary_school,supermarket,doctor,shoe_store,dentist,jewelry_store,church,bank,primary_school,electronics_store,gym,spa,car_repair,pet_store,bus_station,university,park,general_contractor,subway_station,real_estate_agency,florist,hair_care,department_store,hardware_store,car_dealer,veterinary_care,travel_agency,bicycle_store,book_store,laundry,plumber,meal_delivery,lawyer,parking,mosque,physiotherapist,art_gallery,insurance_agency,bar,museum,storage,movie_theater,moving_company,liquor_store,gas_station,electrician,car_rental,locksmith,car_wash,post_office,embassy,night_club,fire_station,amusement_park,library,hindu_temple,local_government_office,funeral_home,bowling_alley,cemetery,aquarium,roofing_contractor,stadium,painter,courthouse,drugstore,campground,accounting,airport,zoo,casino,synagogue,premise,taxi_stand,police,light_rail_station,city_hall,train_station,natural_feature,subpremise,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
36,ChIJC0lyiyMY2jERPeJIDgP_wgw,Geylang East Market & Food Centre,1.3205556,103.8866667,3.8,1286.0,,"117 Aljunied Ave 2, Singapore 380117",6PH58VCP+6M,8VCP+6M Singapore,Geylang,,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,ALJUNIED,GLSZ04,GEYLANG,GL,CENTRAL REGION,CR
37,ChIJCcxHwycZ2jER2I4T5RqWj24,Cuppage Plaza,1.3013201,103.8404848,3.8,25.0,,"Cuppage Rd, Singapore",6PH58R2R+G5,8R2R+G5 Singapore,Orchard,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
38,ChIJCfVRneYZ2jERw2hFWLvg3ts,City Gate,1.3022965,103.8622714,3.9,232.0,,"371 Beach Rd, #04-01, Singapore 199597",6PH58V26+WW,8V26+WW Singapore,Kallang,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,CRAWFORD,KLSZ09,KALLANG,KL,CENTRAL REGION,CR
39,ChIJD-nJx3QZ2jERQYPu3UKgClE,Paul Hair Salon,1.2856221,103.8439868,3.9,41.0,,"#02-26, Peoples Park Centre, 101 Upper Cross St, Singapore 058357",6PH57RPV+6H,7RPV+6H Singapore,Outram,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
40,ChIJDS4_w20Q2jERgoBcPz4e1lY,Harbour Mall Siracha Laem Chabang. 3 mil fra Pattaya,1.3377481000000002,103.757058,3.6,10.0,,"51 Bukit Batok Cres, Singapore 658077",6PH58QQ4+3R,8QQ4+3R Singapore,Bukit Batok,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,BUKIT BATOK SOUTH,BKSZ09,BUKIT BATOK,BK,WEST REGION,WR
41,ChIJDYL1BIIX2jERibIxE777ZZ8,The Poiz Center,1.3310265,103.8674651,4.0,64.0,,"51 Upper Serangoon Rd, Singapore 347697",6PH58VJ9+H9,8VJ9+H9 Singapore,Toa Payoh,,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,POTONG PASIR,TPSZ09,TOA PAYOH,TP,CENTRAL REGION,CR
42,ChIJDYaUPNIZ2jERpgv5bcauhmw,Bendemeer Mall,1.3184664,103.8630419,3.9,232.0,,"26 Bendemeer Rd, Singapore 330026",6PH58V97+96,8V97+96 Singapore,Kallang,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,BENDEMEER,KLSZ01,KALLANG,KL,CENTRAL REGION,CR
43,ChIJE6VpO1sX2jERoAvi7FjzBvQ,Compass 1,1.3920241000000002,103.8950148,4.3,11.0,,"1 Sengkang Square, Singapore 545078",6PH59VRW+R2,9VRW+R2 Singapore,Sengkang,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,SENGKANG TOWN CENTRE,SESZ03,SENGKANG,SE,NORTH-EAST REGION,NER
44,ChIJE6mq47MZ2jER_HX8IQ9k_dI,City Gate Mall Singapore,1.3022508999999998,103.8625132,4.2,6.0,,"371 Beach Rd, Singapore 199597",6PH58V27+W2,8V27+W2 Singapore,Kallang,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,CRAWFORD,KLSZ09,KALLANG,KL,CENTRAL REGION,CR
45,ChIJEZ4qrdgZ2jERuw8-9tosjBs,Balestier Plaza,1.3256181,103.8503963,3.6,479.0,,"400 Balestier Rd, Singapore 329802",6PH58VG2+65,8VG2+65 Singapore,Novena,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,BALESTIER,NVSZ01,NOVENA,NV,CENTRAL REGION,CR
46,ChIJEybIFQYa2jER8CtyHEQ06ko,Crown Centre,1.3230556,103.8113889,3.7,124.0,,"557 Bukit Timah Rd, Singapore 269694",6PH58RF6+6H,8RF6+6H Singapore,Bukit Timah,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,CORONATION ROAD,BTSZ06,BUKIT TIMAH,BT,CENTRAL REGION,CR
47,ChIJF2kjo9wP2jERUmUbpblEvok,Hong Kah Point,1.3501653,103.7190623,4.0,458.0,,"501 Jurong West Street 51, Singapore 640501",6PH59P29+3J,9P29+3J Singapore,Jurong West,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
48,ChIJFcgATYEZ2jER3KDi-No2siU,Tan Boon Liat Building,1.2873156,103.8340344,3.8,391.0,,"315 Outram Rd, Singapore 169074",6PH57RPM+WJ,7RPM+WJ Singapore,Bukit Merah,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
49,ChIJFx0yu8sZ2jERgoVtEwS7Igs,Aperia Mall,1.3098281,103.8639058,3.8,2178.0,,"8 - 12 Kallang Ave, Singapore 339509",6PH58V67+2Q,8V67+2Q Singapore,Kallang,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,KALLANG BAHRU,KLSZ08,KALLANG,KL,CENTRAL REGION,CR
50,ChIJG_m6Rw4Z2jERSePN1VWubwA,The Sail,1.281122,103.853009,4.2,288.0,,"2 Marina Blvd, Singapore 018987",6PH57VJ3+C6,7VJ3+C6 Singapore,Downtown Core,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,CENTRAL SUBZONE,DTSZ11,DOWNTOWN CORE,DT,CENTRAL REGION,CR
51,ChIJGe2Jmu8Z2jERF13O2J2LQHY,Balmoral Plaza,1.3165038,103.8353812,3.8,196.0,,"271 Bukit Timah Rd, Singapore 259708",6PH58R8P+J5,8R8P+J5 Singapore,Newton,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,GOODWOOD PARK,NTSZ02,NEWTON,NT,CENTRAL REGION,CR
